"ts","mean.r2","sd.r2","mean.rRMSE","sd.rRMSE","num"
180,0.202239061982381,0.177575953550257,0.3233549139927,0.182193224686633,290
179,0.202778253556279,0.177131983788314,0.323737406889559,0.182742647089808,290
178,0.202618710174028,0.176933075685242,0.32407229587105,0.183116217192019,290
177,0.202655130826107,0.17677414070111,0.323448638042553,0.183290448331947,290
176,0.202757234811353,0.176513954712457,0.322272558515027,0.183963561939355,290
175,0.202820628058704,0.176037954706316,0.323937718973875,0.184276593291026,290
174,0.202978123731376,0.175599259041928,0.323443972515973,0.184709191744003,290
173,0.202067752037364,0.175385690400311,0.319422357058913,0.185060755008209,291
172,0.20247169352921,0.17501037062306,0.318103869936425,0.185746537467912,290
171,0.202928075778506,0.174794823296524,0.320227086008844,0.186088737348003,289
170,0.201419778802463,0.174600915302611,0.318895435393388,0.186889916853431,291
169,0.201277580822759,0.174358738407837,0.319311229058921,0.187491131289324,291
168,0.201795899234598,0.17411508993939,0.316980470755213,0.186485303389288,290
167,0.201716509513596,0.174027663863763,0.318183311480372,0.188422479469919,290
166,0.20162773012073,0.174047189112596,0.318619288029128,0.189227548066809,290
165,0.200872663265642,0.174011770929742,0.316937291074236,0.189147340701214,291
164,0.200657184930793,0.173726615844276,0.317388326847835,0.189903030935347,291
163,0.200358812752455,0.173354220779591,0.317828542402325,0.190682033724436,291
162,0.199354591570879,0.173155836576007,0.318914111171209,0.19075397002392,292
161,0.198985048585405,0.172818403973028,0.317873669611297,0.191486215930587,292
160,0.198653881626277,0.172524449042627,0.318354527660025,0.192335796257974,292
159,0.198462474840646,0.172152945185975,0.318650264964974,0.192426843384868,292
158,0.198189691326986,0.171852036140438,0.319062099111433,0.193113237578538,292
157,0.197056646013796,0.171551551302881,0.320046225088659,0.193104100108524,293
156,0.197392150446695,0.171234393750172,0.318309047477407,0.194436808390097,292
155,0.197049835330052,0.170952296086182,0.318124976280141,0.195151313978227,292
154,0.196610059969508,0.170574178143607,0.319621741501568,0.195625383814546,292
153,0.195625228878158,0.170225439537245,0.319107892129992,0.196022369070965,293
152,0.195689120362161,0.169636109593765,0.322383685860253,0.19870613436487,292
151,0.194293677422699,0.169174835273282,0.322491200528956,0.197526301764082,293
150,0.193707361182546,0.168698564752746,0.322990681689985,0.198357978231365,293
149,0.192326175611009,0.168443333875206,0.323130503303048,0.198456770131734,294
148,0.19046939055248,0.168137007357058,0.322060969345583,0.198240350752801,296
147,0.189696943160135,0.167733292241269,0.323540037426523,0.198641428381888,296
146,0.188703526974408,0.167494338920954,0.322968965596938,0.198150253203454,297
145,0.188325244732285,0.167126981884565,0.323000809309094,0.198452447253806,297
144,0.187863715313343,0.166853995228889,0.324445296967748,0.198360192689669,297
143,0.187292547967324,0.166116151377604,0.325214754067266,0.19795407711425,297
142,0.186771085131976,0.165567067535053,0.327180633416227,0.20056317997322,297
