"ts","mean.r2","sd.r2","mean.rRMSE","sd.rRMSE","num"
60,0.0772936978351367,0.101274668367129,0.648265027104904,0.298369938889433,368
59,0.0775122785036682,0.101183024503876,0.6509692846919,0.298179698588424,369
58,0.0772398102610981,0.10096753469109,0.651649452959441,0.298424802975066,373
57,0.0772706172203817,0.100750516426672,0.655253935052908,0.300729603393827,376
56,0.0770396161766372,0.100229410237906,0.655060038635775,0.300642464661246,380
55,0.0774596632160237,0.100317545355201,0.657438230610618,0.303368869070781,381
54,0.0777815708222047,0.100451096170689,0.658928863683229,0.303802013712186,383
53,0.077862603886957,0.100519665751316,0.661362081484637,0.304244637674764,386
52,0.0772058578299433,0.100621130188144,0.661237163684036,0.303362042104573,393
51,0.0774820457235504,0.101000056529633,0.663841520037315,0.302950459822642,395
50,0.07738379977268,0.101102617569056,0.665515384733248,0.303748787978791,399
49,0.0777322154955859,0.101059655427511,0.66748459882696,0.304333460442393,401
48,0.0781341665109692,0.100871847267378,0.669769113392895,0.304322293116862,403
47,0.0785895558906494,0.100668092126088,0.67048941045352,0.303292490414496,405
46,0.0791216438061989,0.100643043489011,0.671980746777927,0.303697824418694,407
45,0.080350428711014,0.101201550334301,0.672854196180605,0.305498250592971,406
44,0.0814456422381106,0.101598706090874,0.673390526894761,0.302016065512386,406
43,0.081497680064269,0.101232190515869,0.671464581014722,0.302550670316153,411
42,0.0819789910932506,0.100998799694027,0.67531243402715,0.303258860969558,414
41,0.0820948329144516,0.100894847191365,0.675489298051196,0.303342770086811,419
40,0.0820103558731048,0.100854650154069,0.674798454994322,0.303271164351056,425
39,0.083203635596892,0.101154454638537,0.677717598425875,0.303482085283931,424
38,0.0842512423220512,0.101753206418998,0.67791603600242,0.305389133225938,424
37,0.08543042876629,0.102260826289163,0.680709621563761,0.306309798449675,423
36,0.0856646883349963,0.102617856872329,0.68271456525474,0.309547962610099,427
35,0.0855947696967311,0.102566446174533,0.68305157873637,0.311352053437663,432
34,0.0859688691138091,0.103139202007303,0.685004890058,0.312387530823962,436
33,0.0865483569851467,0.103923264562459,0.684921268475381,0.31285546030064,440
32,0.086647865513899,0.104647448139546,0.68500020419158,0.312220359803784,446
31,0.0873987313791686,0.105421844817131,0.685329290297707,0.309681375504407,449
30,0.0885999311553328,0.106755279575153,0.685266853566261,0.309819790163339,451
29,0.089374251001669,0.107963576879446,0.68827990202222,0.312009259738347,455
28,0.0907377843573604,0.109360710935974,0.692545820380213,0.315451305077833,456
27,0.0914910942309821,0.110870323067764,0.694612567150529,0.320942174796268,461
26,0.0932533472646941,0.112279207471349,0.693896673197927,0.323122426872012,461
25,0.0936338459965051,0.113415759720273,0.691890637599016,0.318012660821915,468
24,0.0944732377380552,0.114891586932024,0.695361349971156,0.325602699253974,473
23,0.0961653443088213,0.116778600611971,0.697793885861084,0.325434326635649,474
22,0.0972303024327433,0.118123062119777,0.697666131268606,0.328592523339974,477
21,0.098652694458761,0.11897512049626,0.695153637412346,0.323740106310011,478
20,0.0997365320149779,0.119730502781952,0.691634315317051,0.324974602032739,481
19,0.101514732016799,0.120373662766516,0.692128829059009,0.329447985787245,479
18,0.101345026392432,0.120690363720433,0.693363721361457,0.332170395679293,486
17,0.101559140647639,0.120981328312414,0.694920884318506,0.334049405753529,488
16,0.100588865218792,0.120390187575881,0.690578404907343,0.332461089163902,493
15,0.100873354830786,0.120423646555145,0.692750233416626,0.336777489083478,494
14,0.101760651103719,0.120826137865253,0.695644853232637,0.342757633972521,491
13,0.103320248295461,0.121744552334504,0.697934344691867,0.349875946379113,486
12,0.103374848017791,0.121447734170667,0.693863334109382,0.355017656728305,486
11,0.103318857266601,0.120608405900487,0.691364865412308,0.350309397525798,484
10,0.101887431125213,0.11908171671717,0.699502043730788,0.357476407507573,485
9,0.100483336244628,0.117916382563386,0.700957500078176,0.364463608489986,486
8,0.0993524275552372,0.114842918186189,0.70572079605485,0.374074106306262,481
7,0.0975174648077125,0.112157554351383,0.717235876000466,0.386427917492874,479
6,0.094489538347688,0.108988937468485,0.722026829065446,0.408162373584434,484
5,0.09096130751071,0.103202504848033,0.73010859401428,0.431474629637591,482
4,0.0883035605600663,0.0999145128145938,0.737934499870567,0.445544308851229,477
3,0.081967234265673,0.0964156558948477,0.749485035279988,0.484373120170179,490
2,0.0745429856537741,0.0871834233777708,0.776833053504773,0.556439808716249,476
